PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Brown, Susan K.; Hirschman, Charles										The end of affirmative action in Washington State and its impact on the transition from high school to college								SOCIOLOGY OF EDUCATION				79	2			106	130				10.1177/003804070607900202							Article; Proceedings Paper	APR 2006	2006						Annual Meeting of the Population-Association-of-AmericaAnnual Meeting of the Population-Association-of-America	MAY 09-11, 2002MAY 09-11, 2002	Populat Assoc AmerPopulat Assoc Amer	ATLANTA, GAATLANTA, GA	52	0	0	0	0	0	89			0038-0407	1939-8573														2006-04-01	WOS:000238739000002		
J	Davis, NJ; Robinson, RV										The egalitarian face of Islamic orthodoxy: Support for Islamic law and economic justice in seven Muslim-Majority nations								AMERICAN SOCIOLOGICAL REVIEW				71	2			167	190				10.1177/000312240607100201							Article; Proceedings Paper	APR 2006	2006						99th Annual Meeting of the American-Sociological-Association99th Annual Meeting of the American-Sociological-Association	AUG 14-17, 2004AUG 14-17, 2004	Amer Sociol AssocAmer Sociol Assoc	San Francisco, CASan Francisco, CA	106	0	0	0	0	1	124			0003-1224	1939-8271														2006-04-01	WOS:000237400300001		
J	Edgell, P; Gerteis, J; Hartmann, D				Edgell, Penny/HNT-0283-2023	hartmann, doug/0000-0002-6436-2209; Gerteis, Joseph/0000-0001-7092-8101					Atheists as "Other": Moral boundaries and cultural membership in American society								AMERICAN SOCIOLOGICAL REVIEW				71	2			211	234				10.1177/000312240607100203							Article	APR 2006	2006										540	1	0	0	12	2	720			0003-1224	1939-8271														2006-04-01	WOS:000237400300003		
J	Garnier, M; Schafer, M										Educational model and expansion of enrollments in sub-Saharan Africa								SOCIOLOGY OF EDUCATION				79	2			153	175				10.1177/003804070607900204							Article	APR 2006	2006										17	0	0	0	0	0	24			0038-0407															2006-04-01	WOS:000238739000004		
J	Giordano, PC; Longmore, MA; Manning, WD					Giordano, Peggy/0000-0002-2484-0886					Gender and the meanings of adolescent romantic relationships: A focus on boys								AMERICAN SOCIOLOGICAL REVIEW				71	2			260	287				10.1177/000312240607100205							Article	APR 2006	2006										179	0	0	0	10	3	227			0003-1224	1939-8271														2006-04-01	WOS:000237400300005		
J	Ingram, P; Lifschitz, A										Kinship in the shadow of the corporation: The interbuilder network in Clyde River Shipbuilding, 1711-1990								AMERICAN SOCIOLOGICAL REVIEW				71	2			334	352				10.1177/000312240607100208							Article	APR 2006	2006										46	0	0	0	0	0	56			0003-1224	1939-8271														2006-04-01	WOS:000237400300008		
J	Jao, Jui-Chang; McKeever, Matthew										Ethnic inequalities and educational attainment in Taiwan								SOCIOLOGY OF EDUCATION				79	2			131	152				10.1177/003804070607900203							Article; Proceedings Paper	APR 2006	2006						Meeting of the International-Sociological-Association-Research-CommitteMeeting of the International-Sociological-Association-Research-Committe	20032003	Int Sociol Assoc Res CommInt Sociol Assoc Res Comm	New York, NYNew York, NY	16	0	0	0	0	0	24			0038-0407	1939-8573														2006-04-01	WOS:000238739000003		
J	Kitts, JA				Kitts, James/B-3556-2008						Collective action, rival incentives, and the emergence of antisocial norms								AMERICAN SOCIOLOGICAL REVIEW				71	2			235	259				10.1177/000312240607100204							Article; Proceedings Paper	APR 2006	2006						17th Annual Meeting of the Associated-Professional-Sleep-Societies17th Annual Meeting of the Associated-Professional-Sleep-Societies	JUN 03-08, 2003JUN 03-08, 2003	Assoc Prof Sleep SocAssoc Prof Sleep Soc	CHICAGO, ILCHICAGO, IL	50	0	0	0	4	0	61			0003-1224	1939-8271														2006-04-01	WOS:000237400300004		
J	Mizruchi, MS; Stearns, LB; Marquis, C										The conditional nature of embeddedness: A study of borrowing by large US Firms, 1973-1994								AMERICAN SOCIOLOGICAL REVIEW				71	2			310	333				10.1177/000312240607100207							Article	APR 2006	2006										84	0	0	0	1	3	117			0003-1224	1939-8271														2006-04-01	WOS:000237400300007		
J	Ruiter, S; De Graaf, ND					de Graaf, Nan Dirk/0000-0002-4405-4612; Ruiter, Stijn/0000-0003-2872-2710					National context, religiosity, and volunteering: Results from 53 countries								AMERICAN SOCIOLOGICAL REVIEW				71	2			191	210				10.1177/000312240607100202							Article; Proceedings Paper	APR 2006	2006						Research Seminar on Politics and ReligionResearch Seminar on Politics and Religion	SEP   13, 2004SEP   13, 2004		Oxford, ENGLANDOxford, ENGLAND	349	0	1	1	3	1	399			0003-1224															2006-04-01	WOS:000237400300002		
J	Sandberg, J										Infant mortality, social networks, and subsequent fertility								AMERICAN SOCIOLOGICAL REVIEW				71	2			288	309				10.1177/000312240607100206							Article	APR 2006	2006										37	0	0	0	3	0	43			0003-1224															2006-04-01	WOS:000237400300006		
J	Saporito, Salvatore; Sohoni, Deenesh										Coloring outside the lines: Racial segregation in public schools and their attendance boundaries								SOCIOLOGY OF EDUCATION				79	2			81	105				10.1177/003804070607900201							Article	APR 2006	2006										136	0	0	0	1	1	203			0038-0407	1939-8573														2006-04-01	WOS:000238739000001		
J	Abend, G										Styles of sociological thought: Sociologies, epistemologies, and the Mexican and US quests for truth								SOCIOLOGICAL THEORY				24	1			1	41				10.1111/j.0735-2751.2006.00262.x							Review	MAR 2006	2006										64	0	1	0	0	3	69			0735-2751	1467-9558														2006-03-01	WOS:000235333900001		
J	Amenta, E										Freedom is a constant struggle: The Mississippi civil rights movement and its legacy								SOCIAL FORCES				84	3			1846	1847				10.1353/sof.2006.0043							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-03-01	WOS:000236527400026		
J	Beemer, JK										Breaching the theoretical divide: Reassessing the ordinary and everyday in Habermas and Garfinkel								SOCIOLOGICAL THEORY				24	1			81	104				10.1111/j.0735-2751.2006.00265.x							Article	MAR 2006	2006										4	0	0	0	0	0	5			0735-2751	1467-9558														2006-03-01	WOS:000235333900004		
J	Bender, C										Elusive togetherness: Church groups trying to bridge arnerias divisions								SOCIAL FORCES				84	3			1850	1852				10.1353/sof.2006.0044							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0037-7732	1534-7605														2006-03-01	WOS:000236527400029		
J	Berk, BB										Macro-micro relationships in Durkheim's analysis of egoistic suicide								SOCIOLOGICAL THEORY				24	1			58	80				10.1111/j.0735-2751.2006.00264.x							Article	MAR 2006	2006										13	0	0	0	0	1	27			0735-2751															2006-03-01	WOS:000235333900003		
J	Biondi, M										Race, culture and the revolt of the black athlete: The 1968 Olympic protests and their aftermath.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1593	1595				10.1086/504655							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700018		
J	Bodnar, J										The nation, Europe, and the world: Textbooks and curricula in transition.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1599	1600				10.1086/504658							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700021		
J	Brockett, C				Brockett, Charles/AAJ-1995-2020						Repression and mobilization.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1579	1581				10.1086/504648							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700011		
J	Bronte-Tinkew, J; Moore, KA; Capps, RC; Zaff, J										The influence of father involvement on youth risk behaviors among adolescents: A comparison of native-born and immigrant families								SOCIAL SCIENCE RESEARCH				35	1			181	209				10.1016/j.ssresearch.2004.08.002							Article	MAR 2006	2006										40	0	0	1	2	2	70			0049-089X	1096-0317														2006-03-01	WOS:000234201000008		
J	Brooks, C; Nieuwbeerta, P; Manza, J				Nieuwbeerta, Paul/H-3060-2013	Nieuwbeerta, Paul/0000-0001-5134-3175					Cleavage-based voting behavior in cross-national perspective: Evidence from six postwar democracies								SOCIAL SCIENCE RESEARCH				35	1			88	128				10.1016/j.ssresearch.2004.06.005							Article	MAR 2006	2006										94	0	0	0	0	0	108			0049-089X	1096-0317														2006-03-01	WOS:000234201000005		
J	Brown, RK										Racial differences in congregation-based political activism								SOCIAL FORCES				84	3			1581	1604				10.1353/sof.2006.0045							Article	MAR 2006	2006										26	0	0	0	0	0	37			0037-7732	1534-7605														2006-03-01	WOS:000236527400013		
J	Burstein, P										Social protest and policy change: Ecology, antinuclear, and peace movements in comparative perspective.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1581	1583				10.1086/504649							Book Review	MAR 2006	2006										1	0	1	0	0	0	2			0002-9602															2006-03-01	WOS:000237146700012		
J	Camic, C										Science of science and reflexivity.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1569	1571				10.1086/504643							Book Review	MAR 2006	2006										4	0	0	0	0	0	5			0002-9602															2006-03-01	WOS:000237146700006		
J	Carbonaro, W					Carbonaro, William/0000-0002-5943-3850					Cross-national differences in the skills-earnings relationship: The role of labor market institutions								SOCIAL FORCES				84	3			1819	1842				10.1353/sof.2006.0046							Article	MAR 2006	2006										24	0	0	0	0	0	27			0037-7732	1534-7605														2006-03-01	WOS:000236527400023		
J	Carroll, MP										The sacred gaze: Religious visual culture in theory and practice.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1611	1613				10.1086/504664							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700027		
J	Chen, XM										Remapping East Asia: The construction of a region.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1603	1604				10.1086/504660							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700023		
J	Chiswick, BR; DebBurman, N										Pre-school enrollment: An analysis by immigrant generation								SOCIAL SCIENCE RESEARCH				35	1			60	87				10.1016/j.ssresearch.2004.06.003							Article	MAR 2006	2006										13	0	0	0	0	0	22			0049-089X	1096-0317														2006-03-01	WOS:000234201000004		
J	Cook, J										The social logic of politics: Personal networks as contexts for political behavior								SOCIAL FORCES				84	3			1844	1845				10.1353/sof.2006.0047							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-03-01	WOS:000236527400025		
J	Eckstein, R										High stakes: Big time sports and urban redevelopment.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1595	1596				10.1086/504656							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700019		
J	Fine, GA										Protecting home: Class, race, and masculinity in boys' baseball.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1596	1598				10.1086/504657							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700020		
J	Franzosi, R										Power and protest: Global revolution and the rise of detente.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1589	1591				10.1086/504653							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700016		
J	Freese, J										Ecological-evolutionary theory: Principles and applications								SOCIAL FORCES				84	3			1843	1844				10.1353/sof.2006.0048							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-03-01	WOS:000236527400024		
J	Ghuman, SJ; Lee, HJ; Smith, HL										Measurement of women's autonomy according to women and their husbands: Results from five Asian countries								SOCIAL SCIENCE RESEARCH				35	1			1	28				10.1016/j.ssresearch.2004.06.001							Article	MAR 2006	2006										81	0	0	0	8	0	102			0049-089X	1096-0317														2006-03-01	WOS:000234201000001		
J	Glick, JE; Ruf, SD; White, MJ; Goldscheider, F										Educational engagement and early family formation: Differences by ethnicity and generation								SOCIAL FORCES				84	3			1391	1415				10.1353/sof.2006.0049							Article	MAR 2006	2006										51	0	0	0	0	0	73			0037-7732															2006-03-01	WOS:000236527400004		
J	Guthrie, D										Northeast Asia's stunted regionalism: Bilateral distrust in the shadow of globalization.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1605	1606				10.1086/504661							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700024		
J	Hamlin, CL; Brym, RJ					Brym, Robert/0000-0002-4732-7524					The return of the native:: A cultural and social-psychological critique of Durkheim's <i>Suicide</i> based on the Guarani-Kaiowa of southwestern Brazil								SOCIOLOGICAL THEORY				24	1			42	57				10.1111/j.0735-2751.2006.00263.x							Article	MAR 2006	2006										14	0	0	0	2	3	21			0735-2751	1467-9558														2006-03-01	WOS:000235333900002		
J	Harrington, B				Harrington, Brooke/AAR-4952-2020						Mutual life, limited: Islamic banking, alternative currencies, lateral reason.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1606	1608				10.1086/504662							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700025		
J	Jasper, JM										Bringing the war home: The Weather Underground, the Red Army Faction, and revolutionary violence in the sixties and seventies.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1585	1587				10.1086/504651							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602	1537-5390														2006-03-01	WOS:000237146700014		
J	Jorgenson, AK					Jorgenson, Andrew/0000-0002-5902-3704					Global warming and the neglected greenhouse gas: A cross-national study of the social causes of methane emissions intensity, 1995								SOCIAL FORCES				84	3			1779	1798				10.1353/sof.2006.0050							Article	MAR 2006	2006										121	0	0	0	12	0	137			0037-7732	1534-7605														2006-03-01	WOS:000236527400021		
J	Kalmijn, M; Liefbroer, AC; van Poppel, F; van Solinge, H				van Poppel, Frans/H-3649-2013; Kalmijn, Matthijs/F-2943-2013; van solinge, hanna/F-2714-2011	van solinge, hanna/0000-0002-8985-8681; Liefbroer, Aart/0000-0002-7884-3150					The family factor in Jewish-gentile intermarriage: A sibling analysis of the Netherlands								SOCIAL FORCES				84	3			1347	1358				10.1353/sof.2006.0051							Article	MAR 2006	2006										21	0	0	0	0	0	22			0037-7732															2006-03-01	WOS:000236527400002		
J	Kempny, M										Social theory and postcommunism.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1572	1574				10.1086/504644							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602	1537-5390														2006-03-01	WOS:000237146700007		
J	Khurana, R										Capitalism, social privilege and managerial ideologies.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1608	1611				10.1086/504663							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700026		
J	Kubrin, CE; Wadsworth, T; DiPietro, S										Deindustrialization, disadvantage and suicide among young black males								SOCIAL FORCES				84	3			1559	1579				10.1353/sof.2006.0052							Article	MAR 2006	2006										56	0	0	0	5	0	88			0037-7732	1534-7605														2006-03-01	WOS:000236527400012		
J	Kurzman, C										Islamic modernism, nationalism, and fundamentalism: Episode and discourse								SOCIAL FORCES				84	3			1855	1856				10.1353/sof.2006.0053							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-03-01	WOS:000236527400032		
J	Landsheer, JA; van den Wittenboer, G; Maassen, GH				Landsheer, Johannes/K-1328-2012						Additive and multiplicative effects in a fixed 2x2 design using ANOVA can be difficult to differentiate: Demonstration and mathematical reasons								SOCIAL SCIENCE RESEARCH				35	1			279	294				10.1016/j.ssresearch.2004.10.004							Article	MAR 2006	2006										7	0	0	0	1	0	7			0049-089X	1096-0317														2006-03-01	WOS:000234201000012		
J	Lange, M; Mahoney, J; vom Hau, M				lange, mc/IAP-3085-2023; vom Hau, Matthias/N-3840-2018	vom Hau, Matthias/0000-0002-7092-0457					Colonialism and development: A comparative analysis of Spanish and British colonies								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1412	1462				10.1086/499510							Review	MAR 2006	2006										156	0	0	0	3	1	223			0002-9602															2006-03-01	WOS:000237146700004		
J	Legerski, EM; Cornwall, M; O'Neil, B										Changing locus of control: Steelworkers adjusting to forced unemployment								SOCIAL FORCES				84	3			1521	1537				10.1353/sof.2006.0054							Article	MAR 2006	2006										22	0	0	0	3	1	40			0037-7732	1534-7605														2006-03-01	WOS:000236527400010		
J	Leonard, K										Middle Eastern lives in America								SOCIAL FORCES				84	3			1856	1857				10.1353/sof.2006.0055							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-03-01	WOS:000236527400033		
J	Lippert, R										Host societies and the reception of immigrants								SOCIAL FORCES				84	3			1853	1855				10.1353/sof.2006.0056							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-03-01	WOS:000236527400031		
J	Lutz, A										Spanish maintenance among English-speaking Latino youth: The role of individual and social characteristics								SOCIAL FORCES				84	3			1417	1433				10.1353/sof.2006.0057							Article	MAR 2006	2006										58	0	0	0	0	0	78			0037-7732	1534-7605														2006-03-01	WOS:000236527400005		
J	Lynch, K										Work and life integration: Organizational, cultural, and individual perspectives								SOCIAL FORCES				84	3			1860	1861				10.1353/sof.2006.0059							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-03-01	WOS:000236527400036		
J	Magubane, Z										Stitches on time: Colonial textures and postcolonial tangles.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1601	1602				10.1086/504659							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700022		
J	Manza, J										The two reconstructions: The struggle for black enfranchisement								SOCIAL FORCES				84	3			1847	1849				10.1353/sof.2006.0060							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-03-01	WOS:000236527400027		
J	Moller, S; Stearns, E; Blau, JR; Land, KC					Moller, Stephanie/0000-0002-8239-719X					Smooth and rough roads to academic achievement: Retention and race/class disparities in high school								SOCIAL SCIENCE RESEARCH				35	1			157	180				10.1016/j.ssresearch.2004.08.001							Article	MAR 2006	2006										17	0	0	0	0	0	32			0049-089X															2006-03-01	WOS:000234201000007		
J	Molotch, H										Thinking through material culture: An interdisciplinary perspective.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1613	1615				10.1086/504665							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700028		
J	Moore, LJ				Moore, Lisa Jean/X-1434-2019	Moore, Lisa Jean/0000-0001-7572-575X					The fibromyalgia story: Medical authority and women's worlds of pain.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1615	1616				10.1086/504666							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700029		
J	Moran, TP										Statistical inference and patterns of inequality in the global north								SOCIAL FORCES				84	3			1799	1818				10.1353/sof.2006.0061							Article	MAR 2006	2006										7	0	0	0	0	1	9			0037-7732															2006-03-01	WOS:000236527400022		
J	Ng, KH										Making multiculturalism: Boundaries and meaning in US English departments.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1617	1619				10.1086/504667							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700030		
J	Nissen, B										Rebuilding labor: Organizing and organizers in the new union movement								SOCIAL FORCES				84	3			1858	1860				10.1353/sof.2006.0062							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0037-7732	1534-7605														2006-03-01	WOS:000236527400035		
J	O'Brien, RM; Stockard, J					Stockard, Jean/0000-0001-6134-7233					A common explanation for the changing age distributions of suicide and homicide in the United States, 1930 to 2000								SOCIAL FORCES				84	3			1539	1557				10.1353/sof.2006.0063							Article	MAR 2006	2006										31	0	0	0	4	0	38			0037-7732	1534-7605														2006-03-01	WOS:000236527400011		
J	Padgett, JF; McLean, PD				McLean, Paul/JZE-1994-2024						Organizational invention and elite transformation: The birth of partnership systems in Renaissance Florence								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1463	1568				10.1086/498470							Review	MAR 2006	2006										165	0	5	0	2	3	198			0002-9602															2006-03-01	WOS:000237146700005		
J	Pillai, VK; Gupta, R										Cross-national analysis of a model of reproductive health in developing countries								SOCIAL SCIENCE RESEARCH				35	1			210	227				10.1016/j.ssresearch.2004.08.003							Article	MAR 2006	2006										13	0	0	0	1	0	17			0049-089X	1096-0317														2006-03-01	WOS:000234201000009		
J	Powell, B; Steelman, LC; Carini, RM										Advancing age, advantaged youth: Parental age and the transmission of resources to children								SOCIAL FORCES				84	3			1359	1390				10.1353/sof.2006.0064							Article	MAR 2006	2006										50	0	0	0	7	0	71			0037-7732	1534-7605														2006-03-01	WOS:000236527400003		
J	Reynolds, J				Reynolds, Jeremy/C-3556-2008	Reynolds, Jeremy/0000-0003-1959-6994					Teams, teams, everywhere? Job and establishment-level predictors of team use in the United States								SOCIAL SCIENCE RESEARCH				35	1			252	278				10.1016/j.ssresearch.2004.09.003							Article	MAR 2006	2006										8	0	0	0	0	0	10			0049-089X	1096-0317														2006-03-01	WOS:000234201000011		
J	Schoen, R										Insights from parity status life tables for the 20th century US								SOCIAL SCIENCE RESEARCH				35	1			29	39				10.1016/j.ssresearch.2004.06.002							Article	MAR 2006	2006										12	0	0	0	2	1	12			0049-089X	1096-0317														2006-03-01	WOS:000234201000002		
J	Schrank, A										Learning democracy: Citizen engagement and electoral choice in Nicaragua, 1990-2001.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1587	1588				10.1086/504652							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700015		
J	Schuman, H										The illusion of public opinion: Fact and artifact in American public opinion polls.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1591	1593				10.1086/504654							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700017		
J	Seligman, A										Max Weber's politics of civil society.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1575	1577				10.1086/504646							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602	1537-5390														2006-03-01	WOS:000237146700009		
J	Sgourev, SV				Sgourev, Stoyan/LCD-8704-2024						Lake Wobegon upside down: The paradox of status-devaluation								SOCIAL FORCES				84	3			1497	1519				10.1353/sof.2006.0065							Article	MAR 2006	2006										5	0	0	0	0	0	5			0037-7732	1534-7605														2006-03-01	WOS:000236527400009		
J	Simpson, B										The poverty of trust in the southern United States								SOCIAL FORCES				84	3			1625	1638				10.1353/sof.2006.0066							Article	MAR 2006	2006										36	0	0	0	1	0	42			0037-7732	1534-7605														2006-03-01	WOS:000236527400015		
J	Small, ML; McDermott, M					McDermott, Monica/0000-0002-0159-6550; Small, Mario Luis/0000-0003-0601-1045					The presence of organizational resources in poor urban neighborhoods: An analysis of average and contextual effects								SOCIAL FORCES				84	3			1697	1724				10.1353/sof.2006.0067							Article	MAR 2006	2006										188	1	0	0	7	0	273			0037-7732	1534-7605														2006-03-01	WOS:000236527400018		
J	Smith, P										Memory and the impact of political transformation in public space.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1574	1575				10.1086/504645							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700008		
J	Smock, PJ				Smock, Pamela/B-8390-2009						Stepdads: Stories of love, hope, and repair.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1619	1621				10.1086/504668							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700031		
J	Srinivas, L										Hollywood goes to high school								SOCIAL FORCES				84	3			1852	1853				10.1353/sof.2006.0068							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-03-01	WOS:000236527400030		
J	Stark, D; Vedres, B				Vedres, Balazs/U-4321-2019; Stark, David/LBI-3975-2024	Vedres, Balazs/0000-0002-9469-8774					Social times of network spaces: Network sequences and foreign investment in Hungary								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1367	1411				10.1086/499507							Article	MAR 2006	2006										98	0	4	0	3	3	123			0002-9602	1537-5390														2006-03-01	WOS:000237146700003		
J	Steensland, B										Cultural categories and the American welfare state: The case of guaranteed income policy								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1273	1326				10.1086/499508							Review	MAR 2006	2006										207	0	0	0	0	2	297			0002-9602	1537-5390														2006-03-01	WOS:000237146700001		
J	Summers-Effler, E										Lesbian and gay workplace rights: Changing corporate America from inside out.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1621	1623				10.1086/504669							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700032		
J	Swaroop, S; Morenoff, JD				Morenoff, Jeffrey/E-9800-2015	Morenoff, Jeffrey/0000-0002-8146-8590					Building community: The neighborhood context of social organization								SOCIAL FORCES				84	3			1665	1695				10.1353/sof.2006.0058							Article	MAR 2006	2006										125	0	0	0	5	1	187			0037-7732	1534-7605														2006-03-01	WOS:000236527400017		
J	Szelenyi, I										The vanishing hectare.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1623	1624				10.1086/504670							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700033		
J	Tamney, JB										Heartwood								SOCIAL FORCES				84	3			1849	1850				10.1353/sof.2006.0069							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-03-01	WOS:000236527400028		
J	Taylor, RB				Taylor, Richard/D-2332-2009						Illusion of order: The false promise of broken windows policing.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1625	1628				10.1086/504671							Book Review	MAR 2006	2006										3	0	0	0	0	0	4			0002-9602															2006-03-01	WOS:000237146700034		
J	Thye, SR; Willer, D; Markovsky, B				Willer, David/M-3759-2017						From status to power: New models at the intersection of two theories								SOCIAL FORCES				84	3			1471	1495				10.1353/sof.2006.0070							Review	MAR 2006	2006										44	1	0	0	2	0	60			0037-7732	1534-7605														2006-03-01	WOS:000236527400008		
J	Tillman, KH; Guo, GA; Harris, KM				Tillman, Kathryn/AAN-7357-2021	Tillman, Kathryn/0009-0009-5635-7459					Grade retention among immigrant children								SOCIAL SCIENCE RESEARCH				35	1			129	156				10.1016/j.ssresearch.2004.07.001							Article	MAR 2006	2006										38	0	0	0	0	0	57			0049-089X	1096-0317														2006-03-01	WOS:000234201000006		
J	Tolnay, SE; Eichenlaub, SC										Southerners in the West: The relative well-being of direct and onward migrants								SOCIAL FORCES				84	3			1639	1663				10.1353/sof.2006.0071							Article	MAR 2006	2006										11	0	0	0	0	0	14			0037-7732	1534-7605														2006-03-01	WOS:000236527400016		
J	Twine, FW										Class reunion: The remaking of the American white working class.								AMERICAN JOURNAL OF SOCIOLOGY				111	5			1628	1630				10.1086/504672							Book Review	MAR 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-03-01	WOS:000237146700035		
J	van de Rijt, A; Macy, MW					van de Rijt, Arnout/0000-0002-4208-3452					Power and dependence in intimate exchange								SOCIAL FORCES				84	3			1455	1470											Article	MAR 2006	2006										12	0	0	0	1	0	23			0037-7732	1534-7605														2006-03-01	WOS:000236527400007		
J	Van Hook, J; Balistreri, KS					Van Hook, Jennifer/0000-0002-6982-3422					Ineligible parents, eligible children: Food Stamps receipt, allotments, and food insecurity among children of immigrants								SOCIAL SCIENCE RESEARCH				35	1			228	251				10.1016/j.ssresearch.2004.09.001							Article	MAR 2006	2006										89	0	0	0	7	0	120			0049-089X															2006-03-01	WOS:000234201000010		
J	Villarreal, A; Silva, BFA										Social cohesion, criminal victimization and perceived risk of crime in Brazilian neighborhoods								SOCIAL FORCES				84	3			1725	1753				10.1353/sof.2006.0073							Article	MAR 2006	2006										117	0	0	0	8	19	164			0037-7732	1534-7605														2006-03-01	WOS:000236527400019		
