PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Mazzarella, William										The Affective Turn: Theorizing the Social.								AMERICAN JOURNAL OF SOCIOLOGY				114	6			1876	1879				10.1086/600319							Book Review	MAY 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-05-01	WOS:000266286200021		
J	McDonald, Katrina Bell; Cross-Barnet, Caitlin				McDonald, Katrina/AAX-8497-2021						Blue-Chip Black: Race, Class, and Status in the New Black Middle Class								JOURNAL OF MARRIAGE AND FAMILY				71	2			434	436				10.1111/j.1741-3737.2009.00610.x							Book Review	MAY 2009	2009										0	0	0	0	0	0	1			0022-2445	1741-3737														2009-05-01	WOS:000265226700019		
J	Merli, M. Giovanna										Demography in the Age of the Postmodern.								AMERICAN JOURNAL OF SOCIOLOGY				114	6			1879	1881				10.1086/600320							Book Review	MAY 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-05-01	WOS:000266286200022		
J	Olneck, Michael										Schools Betrayed: Roots of Failure in Inner-City Education.								AMERICAN JOURNAL OF SOCIOLOGY				114	6			1862	1865				10.1086/600313							Book Review	MAY 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-05-01	WOS:000266286200015		
J	Opsahl, Tore; Panzarasa, Pietro				Opsahl, Tore/C-4533-2011	Opsahl, Tore/0000-0003-0346-8082					Clustering in weighted networks								SOCIAL NETWORKS				31	2			155	163				10.1016/j.socnet.2009.02.002							Article	MAY 2009	2009										642	27	1	0	113	2	744			0378-8733	1879-2111														2009-05-01	WOS:000265325900006		
J	Panofsky, Aaron L.										The Human Genome Diversity Project: An Ethnography of Scientific Practice								AMERICAN JOURNAL OF SOCIOLOGY				114	6			1905	1907				10.1086/600332							Book Review	MAY 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-05-01	WOS:000266286200034		
J	Rios, Victor M.										Mexican New York: Transnational Lives of New Immigrants.								AMERICAN JOURNAL OF SOCIOLOGY				114	6			1883	1885				10.1086/600322							Book Review	MAY 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-05-01	WOS:000266286200024		
J	Roberts, Sam G. B.; Dunbar, Robin I. M.; Pollet, Thomas V.; Kuppens, Toon				Roberts, Sam/D-5899-2011; Pollet, Thomas/H-3397-2012; Kuppens, Toon/B-8995-2013	Pollet, Thomas/0000-0002-4210-935X; Roberts, Sam/0000-0003-3986-0254; Kuppens, Toon/0000-0002-7056-4288					Exploring variation in active network size: Constraints and ego characteristics								SOCIAL NETWORKS				31	2			138	146				10.1016/j.socnet.2008.12.002							Article	MAY 2009	2009										252	0	0	0	36	2	292			0378-8733	1879-2111														2009-05-01	WOS:000265325900004		
J	Robins, Garry; Pattison, Pip; Wang, Peng				Wang, Peng/AAV-7760-2021	Wang, Peng/0000-0002-7701-561X; Robins, Garry/0000-0001-7538-5804; Pattison, Philippa/0000-0001-9626-2897					Closure, connectivity and degree distributions: Exponential random graph (<i>p</i>*) models for directed social networks								SOCIAL NETWORKS				31	2			105	117				10.1016/j.socnet.2008.10.006							Article; Proceedings Paper	MAY 2009	2009						25th International Social Networks Sunbelt Conference25th International Social Networks Sunbelt Conference	APR, 2006APR, 2006		Vancouver, CANADAVancouver, CANADA	210	5	0	0	19	0	240			0378-8733	1879-2111														2009-05-01	WOS:000265325900001		
J	Ruggie, Mary										A Death Retold: Jesica Santillan, the Bungled Transplant, and Paradoxes of Medical Citizenship								AMERICAN JOURNAL OF SOCIOLOGY				114	6			1903	1905				10.1086/600331							Book Review	MAY 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-05-01	WOS:000266286200033		
J	Ryan, Rebecca M.; Kalil, Ariel; Leininger, Lindsey										Low-Income Mothers' Private Safety Nets and Children's Socioemotional Well-Being								JOURNAL OF MARRIAGE AND FAMILY				71	2			278	297				10.1111/j.1741-3737.2008.00599.x							Article	MAY 2009	2009										53	0	0	0	1	2	75			0022-2445															2009-05-01	WOS:000265226700008		
J	Schoen, Robert; Landale, Nancy S.; Daniels, Kimberly; Cheng, Yen-Hsin Alice				Cheng, Yen-hsin/AAL-9744-2021	Cheng, Yen-hsin Alice/0000-0001-6222-3603					Social Background Differences in Early Family Behavior								JOURNAL OF MARRIAGE AND FAMILY				71	2			384	395				10.1111/j.1741-3737.2009.00606.x							Article	MAY 2009	2009										27	0	0	0	2	0	39			0022-2445	1741-3737														2009-05-01	WOS:000265226700015		
J	Shor, Eran; Simchai, Dalit										Incest Avoidance, the Incest Taboo, and Social Cohesion: Revisiting Westermarck and the Case of the Israeli Kibbutzim								AMERICAN JOURNAL OF SOCIOLOGY				114	6			1803	1842				10.1086/597178							Review	MAY 2009	2009										38	0	0	0	9	0	42			0002-9602	1537-5390														2009-05-01	WOS:000266286200006	19852254	
J	Skrentny, John										Affirmative Advocacy: Race, Class, and Gender in Interest Group Politics.								AMERICAN JOURNAL OF SOCIOLOGY				114	6			1867	1869				10.1086/600315							Book Review	MAY 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-05-01	WOS:000266286200017		
J	Sorenson, Susan B.; Thomas, Kristie A.					Thomas, Kristie/0000-0001-8570-4071					Views of Intimate Partner Violence in Same- and Opposite-Sex Relationships								JOURNAL OF MARRIAGE AND FAMILY				71	2			337	352				10.1111/j.1741-3737.2009.00602.x							Article	MAY 2009	2009										49	0	0	0	1	2	88			0022-2445															2009-05-01	WOS:000265226700011		
J	Swedberg, Richard										Adam Smith's Moral Philosophy: A Historical and Contemporary Perspective on Markets, Law, Ethics, and Culture.								AMERICAN JOURNAL OF SOCIOLOGY				114	6			1843	1845				10.1086/600305							Book Review	MAY 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-05-01	WOS:000266286200007		
J	Tach, Laura; Halpern-Meekin, Sarah										How Does Premarital Cohabitation Affect Trajectories of Marital Quality?								JOURNAL OF MARRIAGE AND FAMILY				71	2			298	317				10.1111/j.1741-3737.2009.00600.x							Article	MAY 2009	2009										37	0	0	0	0	0	53			0022-2445	1741-3737														2009-05-01	WOS:000265226700009		
J	Thornton, Arland										Framework for Interpreting Long-Term Trends in Values and Beliefs Concerning Single-Parent Families								JOURNAL OF MARRIAGE AND FAMILY				71	2			230	234				10.1111/j.1741-3737.2009.00594.x							Article	MAY 2009	2009										3	0	0	0	0	0	6			0022-2445															2009-05-01	WOS:000265226700003		
J	Usdansky, Margaret L.										A Weak Embrace: Popular and Scholarly Depictions of Single-Parent Families, 1900-1998								JOURNAL OF MARRIAGE AND FAMILY				71	2			209	225				10.1111/j.1741-3737.2009.00592.x							Article	MAY 2009	2009										28	0	0	0	0	0	42			0022-2445	1741-3737														2009-05-01	WOS:000265226700001		
J	Usdansky, Margaret L.										Ambivalent Acceptance of Single-Parent Families: A Response to Comments								JOURNAL OF MARRIAGE AND FAMILY				71	2			240	246				10.1111/j.1741-3737.2009.00596.x							Article	MAY 2009	2009										3	0	0	0	0	0	11			0022-2445	1741-3737														2009-05-01	WOS:000265226700005		
J	Vaisey, Stephen										Motivation and Justification: A Dual-Process Model of Culture in Action								AMERICAN JOURNAL OF SOCIOLOGY				114	6			1675	1715				10.1086/597179							Article	MAY 2009	2009										752	0	4	0	8	2	957			0002-9602	1537-5390														2009-05-01	WOS:000266286200003	19852252	
J	Vasi, Ion Bogdan; Strang, David										Civil Liberty in America: The Diffusion of Municipal Bill of Rights Resolutions after the Passage of the USA PATRIOT Act								AMERICAN JOURNAL OF SOCIOLOGY				114	6			1716	1764				10.1086/597177							Article; Proceedings Paper	MAY 2009	2009						101st Annual Meeting of the American-Sociological-Association101st Annual Meeting of the American-Sociological-Association	AUG 11-14, 2006AUG 11-14, 2006	Amer Sociol AssocAmer Sociol Assoc	Montreal, CANADAMontreal, CANADA	45	0	0	0	1	0	62			0002-9602	1537-5390														2009-05-01	WOS:000266286200004		
J	Winant, Howard										Race Relations: A Critique.								AMERICAN JOURNAL OF SOCIOLOGY				114	6			1852	1855				10.1086/600309							Book Review	MAY 2009	2009										1	0	0	0	0	0	1			0002-9602															2009-05-01	WOS:000266286200011		
J	Frank, David John; Hardinge, Tara; Wosick-Correa, Kassia										The Global Dimensions of Rape-Law Reform: A Cross-National Study of Policy Outcomes								AMERICAN SOCIOLOGICAL REVIEW				74	2			272	290				10.1177/000312240907400206							Article	APR 2009	2009										64	0	0	0	0	0	82			0003-1224	1939-8271														2009-04-01	WOS:000265760100006		
J	Goldrick-Rab, Sara; Pfeffer, Fabian T.					Goldrick-Rab, Sara/0000-0002-9352-2099					Beyond Access: Explaining Socioeconomic Differences in College Transfer								SOCIOLOGY OF EDUCATION				82	2			101	125				10.1177/003804070908200201							Article	APR 2009	2009										104	0	0	0	0	0	209			0038-0407	1939-8573														2009-04-01	WOS:000265894200001		
J	Herring, Cedric					Herring, Cedric/0000-0003-3326-1330					Does Diversity Pay?: Race, Gender, and the Business Case for Diversity								AMERICAN SOCIOLOGICAL REVIEW				74	2			208	224				10.1177/000312240907400203							Article; Proceedings Paper	APR 2009	2009						101st Annual Meeting of the American-Sociological-Association101st Annual Meeting of the American-Sociological-Association	AUG 11-14, 2006AUG 11-14, 2006	Amer Sociol AssocAmer Sociol Assoc	Montreal, CANADAMontreal, CANADA	617	0	1	0	33	7	894			0003-1224	1939-8271														2009-04-01	WOS:000265760100003		
J	Hirsh, C. Elizabeth					Hirsh, Elizabeth/0000-0001-6701-0164					The Strength of Weak Enforcement: The Impact of Discrimination Charges, Legal Environments, and Organizational Conditions on Workplace Segregation								AMERICAN SOCIOLOGICAL REVIEW				74	2			245	271				10.1177/000312240907400205							Article; Proceedings Paper	APR 2009	2009						100th Annual Meeting of the American-Sociological-Association100th Annual Meeting of the American-Sociological-Association	AUG 13-16, 2005AUG 13-16, 2005	Amer Sociol AssocAmer Sociol Assoc	Philadelphia, PAPhiladelphia, PA	75	0	0	0	0	0	100			0003-1224	1939-8271														2009-04-01	WOS:000265760100005		
J	King, Ryan D.; Messner, Steven F.; Baller, Robert D.										Contemporary Hate Crimes, Law Enforcement, and the Legacy of Racial Violence								AMERICAN SOCIOLOGICAL REVIEW				74	2			291	315				10.1177/000312240907400207							Article; Proceedings Paper	APR 2009	2009						69th Annual Meeting of the Southern-Sociological-Society69th Annual Meeting of the Southern-Sociological-Society	MAR, 2006MAR, 2006	So Sociol SocSo Sociol Soc	New Orleans, LANew Orleans, LA	130	0	0	0	0	0	173			0003-1224															2009-04-01	WOS:000265760100007		
J	Mangino, William										The Downside of Social Closure: Brokerage, Parental Influence, and Delinquency Among African American Boys								SOCIOLOGY OF EDUCATION				82	2			147	172				10.1177/003804070908200203							Review	APR 2009	2009										18	0	0	0	0	0	35			0038-0407	1939-8573														2009-04-01	WOS:000265894200003		
J	Martin, Karin A.										Normalizing Heterosexuality: Mothers' Assumptions, Talk, and Strategies with Young Children								AMERICAN SOCIOLOGICAL REVIEW				74	2			190	207				10.1177/000312240907400202							Article	APR 2009	2009										132	0	0	0	4	0	197			0003-1224	1939-8271														2009-04-01	WOS:000265760100002		
J	Skaggs, Sheryl										Legal-Political Pressures and African American Access to Managerial Jobs								AMERICAN SOCIOLOGICAL REVIEW				74	2			225	244				10.1177/000312240907400204							Article; Proceedings Paper	APR 2009	2009						101st Annual Meeting of the American-Sociological-Association101st Annual Meeting of the American-Sociological-Association	AUG 11-14, 2006AUG 11-14, 2006	Amer Sociol AssocAmer Sociol Assoc	Montreal, CANADAMontreal, CANADA	46	0	0	0	0	0	61			0003-1224															2009-04-01	WOS:000265760100004		
J	Stearns, Elizabeth; Buchmann, Claudia; Bonneau, Kara				Buchmann, Claudia/AAC-7373-2019						Interracial Friendships in the Transition to College: Do Birds of a Feather Flock Together Once They Leave the Nest?								SOCIOLOGY OF EDUCATION				82	2			173	195				10.1177/003804070908200204							Article	APR 2009	2009										97	0	0	0	3	0	169			0038-0407	1939-8573														2009-04-01	WOS:000265894200004		
J	Tavory, Iddo; Swidler, Ann										Condom Semiotics: Meaning and Condom Use in Rural Malawi								AMERICAN SOCIOLOGICAL REVIEW				74	2			171	189				10.1177/000312240907400201							Article	APR 2009	2009										160	0	0	0	11	0	195			0003-1224	1939-8271														2009-04-01	WOS:000265760100001		
J	Turley, Ruth N. Lopez										College Proximity: Mapping Access to Opportunity								SOCIOLOGY OF EDUCATION				82	2			126	146				10.1177/003804070908200202							Article	APR 2009	2009										164	0	1	0	1	2	317			0038-0407	1939-8573														2009-04-01	WOS:000265894200002		
J	Wimmer, Andreas; Cederman, Lars-Erik; Min, Brian										Ethnic Politics and Armed Conflict: A Configurational Analysis of a New Global Data Set								AMERICAN SOCIOLOGICAL REVIEW				74	2			316	337				10.1177/000312240907400208							Article	APR 2009	2009										547	0	3	0	6	1	704			0003-1224	1939-8271														2009-04-01	WOS:000265760100008		
J	Achterberg, Peter; Houtman, Dick				Houtman, Dick/N-9971-2019; achterberg, peter/D-7145-2013	Houtman, Dick/0000-0002-4151-0125; achterberg, peter/0000-0002-2365-6382					Ideologically Illogical? Why Do the Lower-Educated Dutch Display so Little Value Coherence?								SOCIAL FORCES				87	3			1649	1670											Article	MAR 2009	2009										62	0	0	0	0	0	70			0037-7732	1534-7605														2009-03-01	WOS:000265111800019		
J	Angel, Ronald J.										Changing Rhythms of American Family Life								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1572	1574				10.1086/600019							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200031		
J	Baker, Joseph O.; Smith, Buster G.					Baker, Joseph O./0000-0002-8378-1679					The Nones: Social Characteristics of the Religiously Unaffiliated								SOCIAL FORCES				87	3			1251	1263				10.1353/sof.0.0181							Article	MAR 2009	2009										127	0	0	0	0	1	164			0037-7732	1534-7605														2009-03-01	WOS:000265111800004		
J	Banks, Catherine M.; Sokolowski, John A.										From War on Drugs to War against Terrorism: Modeling the evolution of Colombia's counter-insurgency								SOCIAL SCIENCE RESEARCH				38	1			148	154				10.1016/j.ssresearch.2008.08.001							Article	MAR 2009	2009										5	0	0	0	1	0	7			0049-089X	1096-0317														2009-03-01	WOS:000262835300011	19569297	
J	Bernburg, Jon Gunnar; Thorlindsson, Thorolfur; Sigfusdottir, Inga Dora				Thorlindsson, Thorolfur/Q-5547-2019; Bernburg, Jon/M-2600-2015	Bernburg, Jon/0000-0001-7534-7613; Thorlindsson, Thorolfur/0000-0001-5178-5360					Relative Deprivation and Adolescent Outcomes in Iceland: A Multilevel Test								SOCIAL FORCES				87	3			1223	1250											Article	MAR 2009	2009										92	2	0	0	2	0	105			0037-7732	1534-7605														2009-03-01	WOS:000265111800003		
J	Bifulco, Robert; Ladd, Helen F.; Ross, Stephen L.										Public school choice and integration evidence from Durham, North Carolina								SOCIAL SCIENCE RESEARCH				38	1			73	87				10.1016/j.ssresearch.2008.10.001							Article	MAR 2009	2009										79	0	0	0	1	1	135			0049-089X	1096-0317														2009-03-01	WOS:000262835300006	19569293	
J	Bogue, Donald J.										Century of Difference: How America Changed in the Last One Hundred Years.								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1534	1536				10.1086/600001							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200013		
J	Brady, David; Sosnaud, Benjamin; Frenk, Steven M.					Brady, David/0000-0002-4059-3272					The shifting and diverging White working class in US presidential elections, 1972-2004								SOCIAL SCIENCE RESEARCH				38	1			120	135				10.1016/j.ssresearch.2008.07.002							Article	MAR 2009	2009										17	0	0	0	0	0	23			0049-089X															2009-03-01	WOS:000262835300009		
J	Breen, Richard; Luijkx, Ruud; Muller, Walter; Pollak, Reinhard				Luijkx, Ruud/L-1480-2019; Walter, Muller/IAM-6483-2023; Luijkx, Ruud/D-7164-2013	Pollak, Reinhard/0000-0003-4522-2865; Luijkx, Ruud/0000-0002-9698-2891					Nonpersistent Inequality in Educational Attainment: Evidence from Eight European Countries								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1475	1521				10.1086/595951							Article	MAR 2009	2009										410	1	1	0	4	14	453			0002-9602															2009-03-01	WOS:000265676200006	19824314	
J	Buck, Peter										Body Counts: Medical Quantification in Historical and Sociological Perspectives								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1531	1533				10.1086/600000							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200012		
J	Clemens, Elisabeth S.										Class and the Color Line: Interracial Class Coalition in the Knights of Labor and the Populist Movement.								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1549	1551				10.1086/600008							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200020		
J	Clydesdale, Tim										Forbidden Fruit: Sex & Religion in the Lives of American Teenagers								SOCIAL FORCES				87	3			1699	1701											Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0037-7732															2009-03-01	WOS:000265111800023		
J	Collins, Harry										Authors of the Storm: Meteorologists and the Culture of Prediction.								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1558	1560				10.1086/600012							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200024		
J	Collins, Randall										The literary condition: The double life of writers								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1555	1557				10.1086/600011							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200023		
J	Davis, Nancy J.; Robinson, Robert V.										Overcoming Movement Obstacles by the Religiously Orthodox: The Muslim Brotherhood in Egypt, Shas in Israel, Comunione e Liberazione in Italy, and the Salvation Army in the United States								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1302	1349				10.1086/595947							Review	MAR 2009	2009										14	0	0	0	0	0	18			0002-9602	1537-5390														2009-03-01	WOS:000265676200002	19824311	
J	De Vries, Jannes; Kalmijn, Matthiis; Liefbroer, Aart C.				Kalmijn, Matthijs/F-2943-2013	Liefbroer, Aart/0000-0002-7884-3150					Intergenerational transmission of kinship norms? Evidence from siblings in a multi-actor survey								SOCIAL SCIENCE RESEARCH				38	1			188	200				10.1016/j.ssresearch.2008.09.005							Article	MAR 2009	2009										21	0	0	0	0	0	23			0049-089X	1096-0317														2009-03-01	WOS:000262835300014		
J	Dill, Jeffrey S.										Preparing for Public Life: School Sector and the Educational Context of Lasting Citizen Formation								SOCIAL FORCES				87	3			1265	1290				10.1353/sof.0.0159							Article	MAR 2009	2009										20	0	0	0	0	0	32			0037-7732	1534-7605														2009-03-01	WOS:000265111800005		
J	Dillman, Don A.; Phelps, Glenn; Tortora, Robert; Swift, Karen; Kohrell, Julie; Berck, Jodi; Messer, Benjamin L.										Response rate and measurement differences in mixed-mode surveys using mail, telephone, interactive voice response (IVR) and the Internet								SOCIAL SCIENCE RESEARCH				38	1			3	20				10.1016/j.ssresearch.2008.03.007							Article	MAR 2009	2009										456	2	3	1	39	3	620			0049-089X															2009-03-01	WOS:000262835300001		
J	Feliciano, Cynthia; Robnett, Belinda; Komaie, Golnaz					Feliciano, Cynthia/0000-0002-6696-7236					Gendered racial exclusion among white internet daters								SOCIAL SCIENCE RESEARCH				38	1			41	56				10.1016/j.ssresearch.2008.09.004							Article	MAR 2009	2009										126	0	0	0	1	0	166			0049-089X	1096-0317														2009-03-01	WOS:000262835300004	19569291	
J	Ferree, Myra Marx				Ferree, Myra/AFP-3637-2022						Feminism and the Abyss of Freedom								SOCIOLOGICAL THEORY				27	1			75	80				10.1111/j.1467-9558.2009.00339_2.x							Book Review	MAR 2009	2009										5	0	0	0	0	0	9			0735-2751	1467-9558														2009-03-01	WOS:000263361300005		
J	Frank, Arthur W.										The View from Here: Bioethics and the Social Sciences								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1587	1589				10.1086/600026							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200038		
J	Fuhse, Jan A.				Fuhse, Jan/A-7854-2009	Fuhse, Jan/0000-0001-5183-9808					The Meaning Structure of Social Networks								SOCIOLOGICAL THEORY				27	1			51	73				10.1111/j.1467-9558.2009.00338.x							Review	MAR 2009	2009										162	0	5	0	1	7	198			0735-2751	1467-9558														2009-03-01	WOS:000263361300003		
J	Garcia-Duran, Mauricio										Counting the Dead: The Culture and Politics of Human Rights Activism in Colombia								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1576	1578				10.1086/600021							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-03-01	WOS:000265676200033		
J	Glaeser, Andreas										Feminism and the Abyss of Freedom								SOCIOLOGICAL THEORY				27	1			81	85				10.1111/j.1467-9558.2009.00339_3.x							Book Review	MAR 2009	2009										1	0	0	0	0	0	1			0735-2751															2009-03-01	WOS:000263361300006		
J	Goosby, Bridget J.; Cheadle, Jacob E.										Birth Weight, Math and Reading Achievement Growth: A Multilevel Between-Sibling, Between-Families Approach								SOCIAL FORCES				87	3			1291	1320				10.1353/sof.0.0163							Article	MAR 2009	2009										16	0	0	0	2	0	23			0037-7732	1534-7605														2009-03-01	WOS:000265111800006		
J	Gorman, Elizabeth H.; Kmec, Julie A.										Hierarchical Rank and Women's Organizational Mobility: Glass Ceilings in Corporate Law Firms								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1428	1474				10.1086/595950							Review	MAR 2009	2009										166	0	0	0	2	1	219			0002-9602	1537-5390														2009-03-01	WOS:000265676200005	19824313	
J	Grams, Diane										The Philadelphia Mummers: Building Community through Play.								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1560	1562				10.1086/600013							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200025		
J	Grant, Don										Governing Environmental Flows: Global Challenges to Social Theory.								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1529	1531				10.1086/599999							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200011		
J	Guo, Guang; Elder, Glen H.; Cai, Tianji; Hamilton, Nathan				Cai, Tianji/R-8697-2019						Gene-environment interactions: Peers' alcohol use moderates genetic contribution to adolescent drinking behavior								SOCIAL SCIENCE RESEARCH				38	1			213	224				10.1016/j.ssresearch.2008.04.002							Article	MAR 2009	2009										39	0	1	0	15	0	48			0049-089X	1096-0317														2009-03-01	WOS:000262835300016	31649411	
J	Halfmann, Jost										Alternative Pathways in Science and Industry: Activism, Innovation, and the Environment in an Era of Globalization.								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1528	1529				10.1086/599998							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200010		
J	Hargens, Lowell L.										Product-variable models of interaction effects and causal mechanisms								SOCIAL SCIENCE RESEARCH				38	1			21	30				10.1016/j.ssresearch.2008.05.003							Article	MAR 2009	2009										6	0	0	0	0	1	7			0049-089X	1096-0317														2009-03-01	WOS:000262835300002		
J	Hermanowicz, Joseph C.										Disrupting Science: Social Movements, American Scientists, and the Politics of the Military, 1945-1975.								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1526	1527				10.1086/599997							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-03-01	WOS:000265676200009		
J	Hilgeman, Christin; Butts, Carter T.										Women's employment and fertility: A welfare regime paradox								SOCIAL SCIENCE RESEARCH				38	1			105	119				10.1016/j.ssresearch.2008.08.005							Article	MAR 2009	2009										40	0	0	0	1	1	47			0049-089X	1096-0317														2009-03-01	WOS:000262835300008	19569295	
J	Huang, Min-Hsiung										Race of the interviewer and the black-white test score gap								SOCIAL SCIENCE RESEARCH				38	1			31	40				10.1016/j.ssresearch.2008.07.004							Article	MAR 2009	2009										18	1	0	0	1	0	23			0049-089X															2009-03-01	WOS:000262835300003	19569290	
J	Hudson, Kenneth										The Failed Welfare Revolution: America's Struggle over Guaranteed Income Policy.								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1545	1547				10.1086/600006							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-03-01	WOS:000265676200018		
J	Hysom, Stuart J.										Status Valued Goal Objects and Performance Expectations								SOCIAL FORCES				87	3			1623	1648				10.1353/sof.0.0160							Article	MAR 2009	2009										29	0	0	0	1	0	34			0037-7732															2009-03-01	WOS:000265111800018		
J	Jackson, Shirley A.										Violence in the City of Women: Police and Batterers in Bahia, Brazil								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1574	1576				10.1086/600020							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-03-01	WOS:000265676200032		
J	Jacobs, Mark D.										Secrets, Sex, and Spectacle: The Rules of Scandal in Japan and the United States								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1564	1566				10.1086/600015							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200027		
J	Kaelber, Lutz										Good Intentions: Max Weber and the Paradox of Unintended Consequences.								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1547	1549				10.1086/600007							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200019		
J	Kitts, James A.				Kitts, James/B-3556-2008						Paradise Lost: Age-Dependent Mortality of American Communes, 1609-1965								SOCIAL FORCES				87	3			1193	1222				10.1353/sof.0.0173							Article	MAR 2009	2009										8	0	0	0	1	0	9			0037-7732	1534-7605														2009-03-01	WOS:000265111800002		
J	Koo, Jeong-Woo; Ramirez, Francisco O.										National Incorporation of Global Human Rights: Worldwide Expansion of National Human Rights Institutions, 1966-2004								SOCIAL FORCES				87	3			1321	1353											Article	MAR 2009	2009										110	0	0	0	1	3	138			0037-7732	1534-7605														2009-03-01	WOS:000265111800007		
J	Kreps, Gary A.										The Next Catastrophe: Reducing Our Vulnerabilities to Natural, Industrial, and Terrorist Disasters.								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1522	1525											Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-03-01	WOS:000265676200008		
J	Kreps, Gary A.										Worst Cases: Terror and Catastrophe in the Popular Imagination.								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1522	1525											Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-03-01	WOS:000265676200007		
J	Kuhnle, Stein										The Origin of the Welfare State in England and Germany, 1850-1914: Social Policies Compared.								AMERICAN JOURNAL OF SOCIOLOGY				114	5			1543	1545				10.1086/600005							Book Review	MAR 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-03-01	WOS:000265676200017		
J	Lee, Matthew R.; Shihadeh, Edward S.				Lee, Matthew/B-6360-2008						The Spatial Concentration of Southern Whites and Argument-Based Lethal Violence								SOCIAL FORCES				87	3			1671	1694				10.1353/sof.0.0168							Article	MAR 2009	2009										10	0	0	0	0	0	13			0037-7732	1534-7605														2009-03-01	WOS:000265111800020		
J	Lichter, Daniel T.; Carmalt, Julie H.				Lichter, Daniel/F-3941-2010						Religion and marital quality among low-income couples								SOCIAL SCIENCE RESEARCH				38	1			168	187				10.1016/j.ssresearch.2008.07.003							Article	MAR 2009	2009										96	0	2	0	3	0	157			0049-089X	1096-0317														2009-03-01	WOS:000262835300013		
