PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Gerber, TP				Gerber, Theodore/A-5212-2014						Protest and the politics of blame: The Russian response to unpaid wages								AMERICAN JOURNAL OF SOCIOLOGY				110	1			242	U176											Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300014		
J	Gold, SJ										America's newcomers and the dynamics of diversity								AMERICAN JOURNAL OF SOCIOLOGY				110	1			256	257				10.1086/424638							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300021		
J	Grazian, D										Urban nightscapes: Youth cultures, pleasure spaces and corporate power								AMERICAN JOURNAL OF SOCIOLOGY				110	1			267	269				10.1086/424644							Book Review	JUL 2004	2004										0	0	0	0	0	0	1			0002-9602															2004-07-01	WOS:000223272300027		
J	Hall, JA										Comparative historical analysis in the social sciences								AMERICAN JOURNAL OF SOCIOLOGY				110	1			237	239				10.1086/424628							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300011		
J	Halle, D										Community: Pursuing the dream, living the reality								AMERICAN JOURNAL OF SOCIOLOGY				110	1			248	250											Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300017		
J	Imber, JB										Social lives of medicines								AMERICAN JOURNAL OF SOCIOLOGY				110	1			277	279				10.1086/424649							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300032		
J	Inhorn, MC										Activism against AIDS: At the intersections of sexuality, race, gender and class								AMERICAN JOURNAL OF SOCIOLOGY				110	1			275	277				10.1086/424648							Book Review	JUL 2004	2004										1	0	0	0	0	0	1			0002-9602															2004-07-01	WOS:000223272300031		
J	Koopmans, R; Olzak, S				Olzak, Susan/B-1145-2009						Discursive opportunities and the evolution of right-wing violence in Germany								AMERICAN JOURNAL OF SOCIOLOGY				110	1			198	230				10.1086/386271							Article; Proceedings Paper	JUL 2004	2004						96th Annual Meeting of the American-Sociological-Association96th Annual Meeting of the American-Sociological-Association	AUG 17-21, 2001AUG 17-21, 2001	Amer Sociol AssocAmer Sociol Assoc	ANAHEIM, CAANAHEIM, CA	409	0	0	0	2	8	501			0002-9602	1537-5390														2004-07-01	WOS:000223272300006		
J	Kowalchuk, L										Wandering paysanos: State order and subaltern experience in Buenos Aires during the Rosas era								AMERICAN JOURNAL OF SOCIOLOGY				110	1			245	247				10.1086/424632							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300015		
J	Lavely, W										Birth control in China, 1949-2000: Population policy and demographic development								AMERICAN JOURNAL OF SOCIOLOGY				110	1			271	273				10.1086/424646							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300029		
J	Maasen, S										Society and its metaphors: Language, social theory and social structure								AMERICAN JOURNAL OF SOCIOLOGY				110	1			263	265				10.1086/424642							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300025		
J	Mamo, L										The male pill: A biography of a technology in the making								AMERICAN JOURNAL OF SOCIOLOGY				110	1			272	U199											Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300030		
J	Manning, PK										Policing and the condition of England: Memory, politics and culture								AMERICAN JOURNAL OF SOCIOLOGY				110	1			261	263				10.1086/424641							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300024		
J	Matzat, U				Matzat, Uwe/M-9848-2019	Matzat, Uwe/0000-0003-3228-7512					Academic communication and Internet Discussion Groups: transfer of information or creation of social contacts?								SOCIAL NETWORKS				26	3			221	255				10.1016/j.socnet.2004.04.001							Article	JUL 2004	2004										60	0	1	0	0	0	66			0378-8733	1879-2111														2004-07-01	WOS:000223652900003		
J	McVeigh, R										How policies make citizens: Senior political activism and the American welfare state								AMERICAN JOURNAL OF SOCIOLOGY				110	1			247	U178				10.1086/424633							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602	1537-5390														2004-07-01	WOS:000223272300016		
J	Moon, D										Peacocks, chameleons, centaurs: Gay suburbia and the grammar of social identity								AMERICAN JOURNAL OF SOCIOLOGY				110	1			250	252				10.1086/424635							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300018		
J	Nepstad, SE										Weathering change: Gays and lesbians, Christian conservatives, and everyday hostilities								AMERICAN JOURNAL OF SOCIOLOGY				110	1			252	254				10.1086/424636							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300019		
J	Robins, G; Pattison, P; Woolcock, J					Pattison, Philippa/0000-0001-9626-2897; Robins, Garry/0000-0001-7538-5804					Missing data in networks:: exponential random graph (<i>p</i>*) models for networks with non-respondents								SOCIAL NETWORKS				26	3			257	283				10.1016/j.socnet.2004.05.001							Article	JUL 2004	2004										110	0	0	0	17	1	137			0378-8733	1879-2111														2004-07-01	WOS:000223652900004		
J	Roxborough, I										Politics and the Russian army: Civil-military relations, 1689-2000								AMERICAN JOURNAL OF SOCIOLOGY				110	1			240	241											Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300013		
J	Sanford, MM										Consuming the Caribbean: From arawaks to zombies								AMERICAN JOURNAL OF SOCIOLOGY				110	1			265	267				10.1086/424643							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300026		
J	Sayer, LC; Bianchi, SM; Robinson, JP										Are parents investing less in children? Trends in mothers' and fathers' time with children								AMERICAN JOURNAL OF SOCIOLOGY				110	1			1	43				10.1086/386270							Article; Proceedings Paper	JUL 2004	2004						95th Annual Meeting of the American-Sociological-Association95th Annual Meeting of the American-Sociological-Association	AUG 11-16, 2000AUG 11-16, 2000	Amer Sociol AssocAmer Sociol Assoc	Washington, DCWashington, DC	595	0	0	1	13	5	768			0002-9602	1537-5390														2004-07-01	WOS:000223272300001		
J	Schooler, C; Mulatu, MS; Oates, G				Mulatu, Mesfin/R-3657-2019						Occupational self-direction, intellectual functioning, and self-directed orientation in older workers: Findings and implications for individuals and societies								AMERICAN JOURNAL OF SOCIOLOGY				110	1			161	197				10.1086/385430							Article	JUL 2004	2004										81	0	0	0	5	1	92			0002-9602	1537-5390														2004-07-01	WOS:000223272300005		
J	Skogan, WG										Policing contingencies								AMERICAN JOURNAL OF SOCIOLOGY				110	1			259	261				10.1086/424640							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300023		
J	Spilerman, S					Spilerman, Seymour/0000-0003-3985-2211					The impact of parental wealth on early living standards in Israel								AMERICAN JOURNAL OF SOCIOLOGY				110	1			92	122				10.1086/424943							Article; Proceedings Paper	JUL 2004	2004						Symposium on Inclusion in Asset Building - Research and PolicySymposium on Inclusion in Asset Building - Research and Policy	SEP, 2000SEP, 2000	Ctr Social DevCtr Social Dev	Washington Univ, St Louis, MOWashington Univ, St Louis, MO	33	0	0	0	2	0	39			0002-9602	1537-5390														2004-07-01	WOS:000223272300003		
J	Stinchcombe, AL										Collision of wills: How ambiguity about social rank breeds conflict								AMERICAN JOURNAL OF SOCIOLOGY				110	1			231	232				10.1086/424624							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300007		
J	Tallberg, C										Testing centralization in random graphs								SOCIAL NETWORKS				26	3			205	219				10.1016/j.socnet.2004.02.001							Article	JUL 2004	2004										8	0	0	0	0	0	9			0378-8733															2004-07-01	WOS:000223652900002		
J	Walhain, L										Contentious Kwangju: The May 18 uprising in Korea's past and present								AMERICAN JOURNAL OF SOCIOLOGY				110	1			239	U170				10.1086/424629							Book Review	JUL 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-07-01	WOS:000223272300012		
J	Yancey, G				Yancey, George/JJC-8046-2023						Skin deep: How race and complexion matter in the "color-blind" era								AMERICAN JOURNAL OF SOCIOLOGY				110	1			254	255				10.1086/424637							Book Review	JUL 2004	2004										0	0	0	0	0	0	2			0002-9602															2004-07-01	WOS:000223272300020		
J	Barnett, BM										Introduction: The life, career, and social thought of Gerhard Lenski - Scholar, teacher, mentor, leader								SOCIOLOGICAL THEORY				22	2			163	193				10.1111/j.0735-2751.2004.00210.x							Biographical-Item	JUN 2004	2004										2	0	0	0	0	0	3			0735-2751															2004-06-01	WOS:000221741200001		
J	Blumberg, RL										Extending Lenski's schema to hold up both halves of the sky - A theory-guided way of conceptualizing agrarian societies that illuminates a puzzle about gender stratification								SOCIOLOGICAL THEORY				22	2			278	291				10.1111/j.0735-2751.2004.00218.x							Article	JUN 2004	2004										18	0	0	0	1	0	21			0735-2751															2004-06-01	WOS:000221741200009		
J	Brady, D										Why public sociology may fail								SOCIAL FORCES				82	4			1629	1638				10.1353/sof.2004.0063							Editorial Material	JUN 2004	2004										35	0	0	0	0	0	39			0037-7732															2004-06-01	WOS:000222144600016		
J	Burawoy, M										Public sociologies: Contradictions, dilemmas, and possibilities								SOCIAL FORCES				82	4			1603	1618				10.1353/sof.2004.0064							Article	JUN 2004	2004										197	0	1	0	0	5	213			0037-7732	1534-7605														2004-06-01	WOS:000222144600014		
J	Bygren, M										Pay reference standards and pay satisfaction: what do workers evaluate their pay against?								SOCIAL SCIENCE RESEARCH				33	2			206	224				10.1016/S0049-089X(03)00045-0							Article	JUN 2004	2004										56	1	0	0	0	0	62			0049-089X															2004-06-01	WOS:000221361300002		
J	Calhoun, C										Gerhard!Lenski, some false oppositions, and <i>The Religious Factor</i>								SOCIOLOGICAL THEORY				22	2			194	204				10.1111/j.0735-2751.2004.00211.x							Editorial Material	JUN 2004	2004										3	0	0	0	0	0	3			0735-2751	1467-9558														2004-06-01	WOS:000221741200002		
J	Carr, D										Opportunity and uncertainty: Life course experiences of the class of '73.								SOCIAL FORCES				82	4			1659	1661				10.1353/sof.2004.0066							Book Review	JUN 2004	2004										0	0	0	0	0	0	1			0037-7732															2004-06-01	WOS:000222144600025		
J	Chafetz, JS										Gendered power and privilege: Taking Lenski one step further								SOCIOLOGICAL THEORY				22	2			269	277				10.1111/j.0735-2751.2004.00217.x							Article	JUN 2004	2004										3	0	0	0	0	0	10			0735-2751															2004-06-01	WOS:000221741200008		
J	Collins, R										Lenski's power theory of economic inequality: A central neglected question in stratification research								SOCIOLOGICAL THEORY				22	2			219	228				10.1111/j.0735-2751.2004.00213.x							Article	JUN 2004	2004										7	0	2	0	0	0	10			0735-2751															2004-06-01	WOS:000221741200004		
J	DeFina, RH; Thanawala, K										International evidence on the impact of transfers and taxes on alternative poverty indexes								SOCIAL SCIENCE RESEARCH				33	2			322	338				10.1016/j.ssresearch.2003.07.001							Article	JUN 2004	2004										12	0	0	0	0	0	13			0049-089X															2004-06-01	WOS:000221361300007		
J	Dowd, TJ										Concentration and diversity revisited: Production logics and the US mainstream recording market, 1940-1990								SOCIAL FORCES				82	4			1411	1455				10.1353/sof.2004.0067							Review	JUN 2004	2004										94	0	0	0	0	1	116			0037-7732	1534-7605														2004-06-01	WOS:000222144600007		
J	Elliott, JR; Smith, RA										Race, gender, and workplace power								AMERICAN SOCIOLOGICAL REVIEW				69	3			365	386				10.1177/000312240406900303							Article	JUN 2004	2004										255	0	0	0	3	1	401			0003-1224	1939-8271														2004-06-01	WOS:000227847400003		
J	Fisher, DR										Social movements: Identity, culture, and the state.								SOCIAL FORCES				82	4			1671	1672				10.1353/sof.2004.0068							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-06-01	WOS:000222144600031		
J	Flippen, C										Unequal returns to housing investments? A study of real housing appreciation among black, white, and Hispanic households								SOCIAL FORCES				82	4			1523	1551				10.1353/sof.2004.0069							Article	JUN 2004	2004										164	0	0	0	4	0	224			0037-7732	1534-7605														2004-06-01	WOS:000222144600010		
J	Gillis, AR										Institutional dynamics and dangerous classes: Reading, writing, and arrest in nineteenth-century France								SOCIAL FORCES				82	4			1303	1332				10.1353/sof.2004.0070							Review	JUN 2004	2004										9	0	0	0	0	0	12			0037-7732															2004-06-01	WOS:000222144600004		
J	Glenn, JK										Political power and social theory.								SOCIAL FORCES				82	4			1672	1674				10.1353/sof.2004.0071							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-06-01	WOS:000222144600032		
J	Glick, JE; White, MJ										Post-secondary school participation of immigrant and native youth: the role of familial resources and educational expectations								SOCIAL SCIENCE RESEARCH				33	2			272	299				10.1016/j.ssresearch.2003.06.001							Article	JUN 2004	2004										164	1	0	0	3	0	269			0049-089X	1096-0317														2004-06-01	WOS:000221361300005		
J	Grazian, D										Cities in the international marketplace: The political economy of urban development in North America and western Europe.								SOCIAL FORCES				82	4			1647	1648				10.1353/sof.2004.0072							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-06-01	WOS:000222144600019		
J	Hamil-Luker, J; Land, KC; Blau, J										Diverse trajectories of cocaine use through early adulthood among rebellious and socially conforming youth								SOCIAL SCIENCE RESEARCH				33	2			300	321				10.1016/S0049-089X(03)00060-7							Article	JUN 2004	2004										40	0	0	0	11	0	57			0049-089X	1096-0317														2004-06-01	WOS:000221361300006	15209085	
J	Hartmann, D										Engaging cultural differences: The multicultural challenge in liberal democracies.								SOCIAL FORCES				82	4			1663	1665				10.1353/sof.2004.0073							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732	1534-7605														2004-06-01	WOS:000222144600027		
J	Healy, K					Healy, Kieran/0000-0001-9114-981X					Altruism as an organizational problem: The case of organ procurement								AMERICAN SOCIOLOGICAL REVIEW				69	3			387	404				10.1177/000312240406900304							Article	JUN 2004	2004										94	0	0	0	5	1	117			0003-1224	1939-8271														2004-06-01	WOS:000227847400004		
J	Hipp, JR; Bauer, DJ; Curran, PJ; Bollen, KA										Crimes of opportunity or crimes of emotion? Testing two explanations of seasonal change in crime								SOCIAL FORCES				82	4			1333	1372				10.1353/sof.2004.0074							Article	JUN 2004	2004										137	0	0	1	16	0	155			0037-7732															2004-06-01	WOS:000222144600005		
J	Hipp, JR										Brains, practices, relativism: Social theory after cognitive science.								SOCIAL FORCES				82	4			1674	1675				10.1353/sof.2004.0075							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-06-01	WOS:000222144600033		
J	Huber, J										Lenski effects on sex stratification theory								SOCIOLOGICAL THEORY				22	2			258	268				10.1111/j.0735-2751.2004.00216.x							Article	JUN 2004	2004										0	0	0	0	0	0	0			0735-2751	1467-9558														2004-06-01	WOS:000221741200007		
J	Iceland, J				Iceland, John/KII-2488-2024						Beyond Black and White - Metropolitan residential segregation in multi-ethnic America								SOCIAL SCIENCE RESEARCH				33	2			248	271				10.1016/S0049-089X(03)00056-5							Article	JUN 2004	2004										243	0	0	0	10	3	301			0049-089X	1096-0317														2004-06-01	WOS:000221361300004		
J	Kaufman, J										The voluntary city: Choice, community, and civil society.								SOCIAL FORCES				82	4			1653	1655				10.1353/sof.2004.0077							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-06-01	WOS:000222144600022		
J	Kennedy, MD										Evolution and event in history and social change: Gerhard Lenski's critical theory								SOCIOLOGICAL THEORY				22	2			315	327				10.1111/j.0735-2751.2004.00220.x							Article	JUN 2004	2004										2	0	0	0	0	0	3			0735-2751	1467-9558														2004-06-01	WOS:000221741200011		
J	Klinenberg, E										New York and Los Angeles: Politics, society, and culture: A comparative view.								SOCIAL FORCES				82	4			1648	1651				10.1353/sof.2004.0078							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-06-01	WOS:000222144600020		
J	Krueger, PM; Rogers, RG; Ridao-Cano, C; Hummer, RA										To help or to harm? Food stamp receipt and mortality risk prior to the 1996 Welfare Reform Act								SOCIAL FORCES				82	4			1573	1599				10.1353/sof.2004.0079							Article	JUN 2004	2004										7	0	0	0	1	0	9			0037-7732	1534-7605														2004-06-01	WOS:000222144600012		
J	Lopez, SH										Surgeons and the scope.								SOCIAL FORCES				82	4			1667	1669				10.1353/sof.2004.0080							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-06-01	WOS:000222144600029		
J	Lu, HC										Chinese urban life under reform: The changing social contract.								SOCIAL FORCES				82	4			1677	1678				10.1353/sof.2004.0065							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-06-01	WOS:000222144600035		
J	Martin, PY										Gender as social institution								SOCIAL FORCES				82	4			1249	1273				10.1353/sof.2004.0081							Article	JUN 2004	2004										309	0	1	0	4	1	478			0037-7732	1534-7605														2004-06-01	WOS:000222144600002		
J	McCall, PL; Land, KC										Trends in environmental lead exposure and troubled youth, 1960-1995: an age-period-cohort-characteristic analysis								SOCIAL SCIENCE RESEARCH				33	2			339	359				10.1016/j.ssresearch.2003.06.002							Article	JUN 2004	2004										21	0	0	0	3	0	26			0049-089X	1096-0317														2004-06-01	WOS:000221361300008	15216841	
J	Meyer, DS; Minkoff, DC					Meyer, David/0000-0001-8511-9307					Conceptualizing political opportunity								SOCIAL FORCES				82	4			1457	1492				10.1353/sof.2004.0082							Article	JUN 2004	2004										661	0	2	0	5	11	896			0037-7732	1534-7605														2004-06-01	WOS:000222144600008		
J	Nam, Y					Nam, Yunju/0000-0001-8280-8414					Is America becoming more equal for children? changes in the intergenerational transmission of low- and high-income status								SOCIAL SCIENCE RESEARCH				33	2			187	205				10.1016/S0049-089X(03)00043-7							Article	JUN 2004	2004										8	0	0	0	2	0	10			0049-089X	1096-0317														2004-06-01	WOS:000221361300001		
J	Nielsen, F										The vacant "we": Remarks on public sociology								SOCIAL FORCES				82	4			1619	1627				10.1353/sof.2004.0083							Editorial Material	JUN 2004	2004										36	0	0	0	0	1	40			0037-7732															2004-06-01	WOS:000222144600015		
J	Nielsen, F										The ecological-evolutionary typology of human societies and the evolution of social inequality								SOCIOLOGICAL THEORY				22	2			292	314				10.1111/j.0735-2751.2004.00219.x							Article	JUN 2004	2004										13	0	0	0	2	0	15			0735-2751															2004-06-01	WOS:000221741200010		
J	Nolan, PD										Ecological-evolutionary theory: A reanalysis and reassessment of Lenski's theory for the 21st century								SOCIOLOGICAL THEORY				22	2			328	337				10.1111/j.0735-2751.2004.00221.x							Article; Proceedings Paper	JUN 2004	2004						97th Annual Meeting of the American-Sociological-Association97th Annual Meeting of the American-Sociological-Association	AUG 15-19, 2002AUG 15-19, 2002	Amer Sociol AssocAmer Sociol Assoc	CHICAGO, ILCHICAGO, IL	3	0	0	0	0	0	4			0735-2751															2004-06-01	WOS:000221741200012		
J	O'Dowd, L										The European Union: A political sociology.								SOCIAL FORCES				82	4			1645	1646				10.1353/sof.2004.0085							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-06-01	WOS:000222144600018		
J	O'Rand, AM										Women in science: Career processes and outcomes.								SOCIAL FORCES				82	4			1669	1671				10.1353/sof.2004.0086							Book Review	JUN 2004	2004										5	0	0	0	0	1	14			0037-7732															2004-06-01	WOS:000222144600030		
J	Oberschall, A										Frontiers and ghettos: State violence in Serbia and Israel.								SOCIAL FORCES				82	4			1657	1659				10.1353/sof.2004.0084							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732	1534-7605														2004-06-01	WOS:000222144600024		
J	Parnell, AM										Out of wedlock: Causes and consequences of nonmarital fertility.								SOCIAL FORCES				82	4			1675	1677				10.1353/sof.2004.0087							Book Review	JUN 2004	2004										0	0	0		0	0	0			0037-7732															2004-06-01	WOS:000222144600034		
J	Paxton, P										For the common good? American civic life and the golden age of fraternity.								SOCIAL FORCES				82	4			1651	1653				10.1353/sof.2004.0088							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-06-01	WOS:000222144600021		
J	Pearce, LD; Haynie, DL										Intergenerational religious dynamics and adolescent delinquency								SOCIAL FORCES				82	4			1553	1572				10.1353/sof.2004.0089							Article	JUN 2004	2004										87	0	0	0	2	0	135			0037-7732															2004-06-01	WOS:000222144600011		
J	Pearce, LD										Unequal childhoods: Class, race, and family life.								SOCIAL FORCES				82	4			1661	1663				10.1353/sof.2004.0090							Book Review	JUN 2004	2004										1	0	0	0	0	0	2			0037-7732															2004-06-01	WOS:000222144600026		
J	Picou, JS; Marshall, BK; Gill, DA					Gill, Duane/0000-0002-0262-0241					Disaster, litigation, and the corrosive community								SOCIAL FORCES				82	4			1493	1522				10.1353/sof.2004.0091							Article	JUN 2004	2004										166	1	0	0	15	0	211			0037-7732	1534-7605														2004-06-01	WOS:000222144600009		
J	Qian, ZC; Cobas, JA										Latinos' mate selection: national origin, racial, and nativity differences								SOCIAL SCIENCE RESEARCH				33	2			225	247				10.1016/S0049-089X(03)00055-3							Article	JUN 2004	2004										54	0	0	0	0	0	74			0049-089X															2004-06-01	WOS:000221361300003		
J	Savelsberg, JJ; Cleveland, LL; King, RD				Savelsberg, Joachim/AAF-1415-2019						Institutional environments and scholarly work: American criminology, 1951-1993								SOCIAL FORCES				82	4			1275	1302				10.1353/sof.2004.0093							Article	JUN 2004	2004										33	0	0	0	0	2	40			0037-7732	1534-7605														2004-06-01	WOS:000222144600003		
J	Savelsberg, JJ				Savelsberg, Joachim/AAF-1415-2019						Policing world society: Historical foundations of international police cooperation.								SOCIAL FORCES				82	4			1655	1657				10.1353/sof.2004.0094							Book Review	JUN 2004	2004										0	0	0	0	0	0	1			0037-7732															2004-06-01	WOS:000222144600023		
J	Schmeer, K				Schmeer, Kammi/A-1513-2013						Female genital cutting: Cultural conflict in the global community.								SOCIAL FORCES				82	4			1665	1667				10.1353/sof.2004.0095							Book Review	JUN 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-06-01	WOS:000222144600028		
J	Simpson, B; Macy, MW										Power, identity, and collective action in social exchange								SOCIAL FORCES				82	4			1373	1409				10.1353/sof.2004.0096							Article	JUN 2004	2004										38	0	0	0	1	0	52			0037-7732	1534-7605														2004-06-01	WOS:000222144600006		
J	Simpson, RL										Introductory remarks								SOCIAL FORCES				82	4															Editorial Material	JUN 2004	2004										1	0	0	0	0	0	1			0037-7732															2004-06-01	WOS:000222144600001		
J	Sutton, JR										The political economy of imprisonment in affluent western democracies, 1960-1990 (vol 69, pg 170, 2004)								AMERICAN SOCIOLOGICAL REVIEW				69	3			472	472				10.1177/000312240406900309							Correction	JUN 2004	2004										0	0	0	0	0	0	0			0003-1224															2004-06-01	WOS:000227847400009		
J	Tickamyer, AR										Between modernism and postmodernism:: Lenski's <i>Power and Privilege</i> in the study of inequalities								SOCIOLOGICAL THEORY				22	2			247	257				10.1111/j.0735-2751.2004.00215.x							Article	JUN 2004	2004										1	0	0	0	0	0	4			0735-2751	1467-9558														2004-06-01	WOS:000221741200006		
J	Tittle, CR										The arrogance of public sociology								SOCIAL FORCES				82	4			1639	1643				10.1353/sof.2004.0097							Editorial Material	JUN 2004	2004										72	0	0	0	0	1	78			0037-7732															2004-06-01	WOS:000222144600017		
J	Turner, JH					Turner, Jonathan/0000-0003-4648-893X					Toward a general sociological theory of the economy								SOCIOLOGICAL THEORY				22	2			229	246				10.1111/j.0735-2751.2004.00214.x							Article	JUN 2004	2004										7	0	0	0	0	0	9			0735-2751															2004-06-01	WOS:000221741200005		
J	Uzzi, B; Lancaster, R				Uzzi, Brian/KHD-4709-2024	Uzzi, Brian/0000-0001-6855-2854					Embeddedness and price formation in the corporate law market								AMERICAN SOCIOLOGICAL REVIEW				69	3			319	344				10.1177/000312240406900301							Article	JUN 2004	2004										204	0	2	0	2	2	265			0003-1224	1939-8271														2004-06-01	WOS:000227847400001		
J	Wuthnow, R										<i>The Religious Factor</i> revisited								SOCIOLOGICAL THEORY				22	2			205	218				10.1111/j.0735-2751.2004.00212.x							Article	JUN 2004	2004										7	0	0	0	0	2	16			0735-2751	1467-9558														2004-06-01	WOS:000221741200003		
J	Zajac, EJ; Westphal, JD				Zajac, Edward/B-8747-2013						The social construction of market value: Institutionalization and learning perspectives on stock market reactions								AMERICAN SOCIOLOGICAL REVIEW				69	3			433	457				10.1177/000312240406900306							Article	JUN 2004	2004										348	2	1	0	3	6	412			0003-1224	1939-8271														2004-06-01	WOS:000227847400006		
J	Zajac, EJ; Westphal, JD				Zajac, Edward/B-8747-2013						Should sociological theories venture into "Economic territory?" yes!								AMERICAN SOCIOLOGICAL REVIEW				69	3			466	471				10.1177/000312240406900308							Editorial Material	JUN 2004	2004										7	0	0	0	0	0	7			0003-1224	1939-8271														2004-06-01	WOS:000227847400008		
J	Zimmer, C										Introduction to a debate on public sociologies								SOCIAL FORCES				82	4			1601	1601				10.1353/sof.2004.0098							Editorial Material	JUN 2004	2004										3	0	0	0	0	0	3			0037-7732															2004-06-01	WOS:000222144600013		
J	Zorn, DM										Here a chief, there a chief: The rise of the CFO in the American firm								AMERICAN SOCIOLOGICAL REVIEW				69	3			345	364				10.1177/000312240406900302							Article; Proceedings Paper	JUN 2004	2004						14th Annual Conference of the Society-for-the-Advancement-of-Socio-Economics14th Annual Conference of the Society-for-the-Advancement-of-Socio-Economics	JUN 27-30, 2002JUN 27-30, 2002	Soc Adv Socio-EconSoc Adv Socio-Econ	Univ Minnesota, Minneapolis, MNUniv Minnesota, Minneapolis, MN	164	0	1	1	2	4	207			0003-1224															2004-06-01	WOS:000227847400002		
J	Zuckerman, EW										Structural incoherence and stock market activity								AMERICAN SOCIOLOGICAL REVIEW				69	3			405	432				10.1177/000312240406900305							Review	JUN 2004	2004										130	0	1	0	2	1	167			0003-1224	1939-8271														2004-06-01	WOS:000227847400005		
J	Zuckerman, EW										Towards the social reconstruction of an interdisciplinary turf war								AMERICAN SOCIOLOGICAL REVIEW				69	3			458	465				10.1177/000312240406900307							Editorial Material	JUN 2004	2004										8	0	0	0	0	0	10			0003-1224	1939-8271														2004-06-01	WOS:000227847400007		
J	Anderson, RE				Anderson, Ronald/E-9972-2012						Gender and computers: Understanding the digital divide.								JOURNAL OF MARRIAGE AND FAMILY				66	2			542	543				10.1111/j.1741-3737.2004.0br_1.x							Book Review	MAY 2004	2004										2	0	0	0	0	0	2			0022-2445	1741-3737														2004-05-01	WOS:000221312300021		
J	Baker, WE; Faulkner, RR										Social networks and loss of capital								SOCIAL NETWORKS				26	2			91	111				10.1016/j.socnet.2004.01.004							Article	MAY 2004	2004										62	1	0	0	0	0	78			0378-8733	1879-2111														2004-05-01	WOS:000221286300001		
J	Barnett, WP; Woywode, M										From red Vienna to the Anschluss: Ideological competition among Viennese newspapers during the rise of national socialism								AMERICAN JOURNAL OF SOCIOLOGY				109	6			1452	1499				10.1086/381774							Article	MAY 2004	2004										46	0	0	0	0	0	61			0002-9602	1537-5390														2004-05-01	WOS:000221651700005		
J	Blee, KM										Building movement bridges: The coalition of Labor union women.								AMERICAN JOURNAL OF SOCIOLOGY				109	6			1521	1523				10.1086/422067							Book Review	MAY 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-05-01	WOS:000221651700015		
J	Bonanno, A				BONANNO, Adriana/AAC-8289-2019						The changing chicken: Chooks, cooks and culinary culture.								AMERICAN JOURNAL OF SOCIOLOGY				109	6			1538	1540				10.1086/422076							Book Review	MAY 2004	2004										0	0	0	0	0	0	0			0002-9602															2004-05-01	WOS:000221651700024		
